l,b,Linear Size (pc),sigma (km/s)
24.215,-0.138,1.40397645803331,0.570067293553
24.22,-0.246,0.7740058209102394,0.247011825119
24.227,-0.224,0.9283869621902313,0.36071359692
24.232,-0.225,1.3677303108386047,0.62426645995
24.233,0.216,10.15633091789385,0.591451926326
24.234,0.051,1.967572763332097,0.477977768774
24.237,-0.066,2.0856742617263873,0.477287869336
24.248,-0.04,1.6392857794493214,0.331696130312
24.25,-0.098,1.508475805925487,0.493799221565
24.25,-0.175,2.639982035893262,0.3904760331
24.251,0.026,1.1838127651294805,0.292525604838
24.251,0.005,1.0641139386073757,0.533590221776
24.258,0.101,3.649250222488117,0.394505765322
24.26,-0.052,1.8024755922181908,0.401057177707
24.263,0.176,2.869277722745077,0.725920985864
24.264,-0.132,6.129316543154134,0.666899732715
24.269,-0.078,1.632286626368518,0.411672522156
24.27,0.192,1.973151365462597,0.598221293638
24.272,-0.02,1.6392971853819567,0.243900030237
24.28,0.256,7.570984832531574,0.695867986431
24.294,-0.037,3.678386786207548,0.385613053136
24.3,-0.152,1.666345114085587,0.821483218163
24.314,0.09,7.3085396868706045,0.988165348426
24.316,-0.133,4.245630166272632,0.528822983517
24.318,0.189,2.427484360902569,0.959077996666
24.325,0.004,1.9781930159807029,0.461918199871
24.325,0.111,0.8108247146048906,0.294599735458
24.327,0.15,8.823985025329819,0.755459081894
24.332,0.33,3.4086876860053668,0.510454930182
24.332,0.054,1.5207888563604337,0.937801926561
24.337,0.26,3.562041963822266,0.561229906272
24.339,-0.005,7.448470216597812,0.725359780829
24.344,0.225,2.0612860617075093,0.532551278229
24.347,0.321,2.632393146774685,0.638523888657
24.349,0.247,2.987137028501932,0.99320390127
24.352,0.044,11.586057521419628,0.82627439078
24.353,0.289,8.379777484934628,1.04172789369
24.365,0.105,3.243875734304859,0.679617474633
24.376,0.33,6.826407656270195,0.645677247149
24.377,-0.183,7.782329670923319,0.811200812444
24.377,0.249,2.5487624917621416,1.08899046083
24.381,0.197,2.8570546639701293,0.920258688151
24.385,-0.123,1.2517424666201233,0.798231433618
24.39,0.055,3.0403559150373964,0.712074553242
24.391,0.239,3.7899661384061893,0.653652860555
24.401,0.026,2.1112667523765176,0.659736249135
24.411,0.078,3.3390454909145504,0.666755153178
24.414,0.115,7.718242701297279,0.954405452925
24.426,-0.008,2.8861861204106147,0.715786016583
24.428,0.087,1.385545184736558,0.371557767214
24.435,0.324,4.4907316935149595,0.843235448495
24.438,-0.23,3.253784871988077,0.833833483682
24.441,-0.208,1.7316870484714977,0.624429922849
24.444,0.24,14.938615470829742,0.975004159089
24.446,-0.276,4.141626245217079,0.424028178529
24.458,0.283,2.568231365971347,0.786619311133
24.465,-0.053,1.5126060332110514,0.316274792174
24.471,0.08,1.7201772300463691,0.208157640258
24.476,0.089,1.3110118257799537,0.278470711717
24.48,0.294,2.14448370133839,0.640018885868
24.481,0.229,1.2163791435305664,0.340690459124
24.487,-0.038,9.403373670371233,0.875766608784
24.487,0.162,2.357843624328929,0.449156028354
24.489,-0.287,1.3024935349251632,0.55988667562
24.492,-0.365,1.3529466410031272,0.208015399058
24.494,0.317,1.8451610425184706,0.413341506725
24.498,-0.18,1.126104665051636,0.41535750892
24.502,0.194,1.5082412511449654,0.43903258457
24.503,0.259,1.942818381175916,0.604236695242
24.503,-0.17,3.823235083823881,0.409615065954
24.504,0.056,4.828297836868385,0.516000343936
24.514,-0.058,2.2333355840838247,0.564442919283
24.517,0.095,3.58059316034894,0.188650612474
24.518,0.207,3.9601836839732263,0.725675392226
24.519,-0.222,1.0110770581416746,0.483523741315
24.525,-0.133,4.31581243605223,0.365286253098
24.526,-0.13,8.432456609785284,0.684516804777
24.528,-0.067,3.073715803783761,0.333659756395
24.529,-0.282,1.1630969544577776,0.458724902805
24.534,0.346,14.939843673491145,0.678337431365
24.534,-0.18,1.7682874241929156,0.469601507356
24.548,-0.36,2.0168494502668333,0.283452166325
24.548,-0.247,11.208723745924834,0.665216236754
24.552,0.211,2.6515033963202916,0.54102150461
24.557,0.13,1.9560685292705462,0.165060945158
24.563,-0.309,1.12602407748879,0.452762890643
24.574,-0.074,1.1388702554010388,0.542812363314
24.578,-0.138,1.8136803559357315,0.535849744725
24.579,-0.373,1.1154302866535672,0.211265643907
24.58,-0.201,1.5579388310812174,0.789125244304
24.587,0.192,2.2960576080479767,0.335344512073
24.591,0.124,1.156504543825791,0.2776474564
24.591,0.211,1.3212739522557648,0.30639272601
24.594,-0.227,1.4298030167836886,0.349867566648
24.604,-0.33,6.338512239385426,0.365328605321
24.612,-0.138,1.7348040889266152,0.500860859449
24.619,-0.089,2.206624802347585,0.885387922085
24.626,-0.285,1.937066693640821,0.284418753431
24.63,-0.087,1.0937225832957498,0.491159912742
24.631,0.176,4.289144344448002,0.506516208072
24.632,-0.104,5.245529894592022,0.610202478572
24.644,0.16,6.766841969493847,0.429362407672
24.652,0.378,3.7923624746493307,0.358236018788
24.654,-0.194,1.5584774390937046,0.668412016579
24.659,0.189,0.7920348370242102,0.700866444811
24.662,-0.07,3.2028500536423974,0.586673428032
24.67,-0.152,7.491172624100544,0.88906156628
24.685,-0.121,6.812316115809125,0.877261993517
24.699,0.007,1.7398421839421276,0.508776013154
24.715,-0.105,3.7379300890767606,0.416641446782
24.715,0.027,2.3531443986872276,0.397167953555
24.729,0.084,2.431564348180241,0.562679527525
24.753,0.216,1.220618931551156,0.574138631997
24.76,-0.084,1.2898163708205561,0.713626856772
24.765,-0.139,3.6145669667623634,0.294060413903
24.781,0.099,13.7973640829784,0.827297731846
24.806,0.037,2.5423114916417715,0.465534855684
24.821,-0.109,1.9822874071511989,0.392689929824
24.842,0.043,4.598327537473456,0.687287863632
24.843,0.094,1.3237519304108538,0.357618543614
24.853,0.084,2.2523833926596586,0.607600017182
24.859,0.002,2.8101224176520723,0.779241199222
24.864,0.144,1.2196211057577335,0.3440338503
24.868,0.016,1.8180444197580052,0.537466393203
24.871,-0.156,1.6573840913451086,0.46000460556
24.913,0.007,3.8027739758596883,0.584418931855
24.926,-0.154,4.756140046357394,0.551378727021
24.929,0.082,2.8023154473433807,1.26316126934
24.93,0.196,2.1679675176351902,0.512561847924
24.936,-0.432,2.0491815151125174,0.322151944687
24.968,-0.546,1.367306206665095,0.410879268069
24.987,-0.467,1.5476386283178454,0.427523929642
25.001,-0.176,7.225209836971539,0.52515839223
25.024,-0.003,3.6238036267270317,0.291194092747
25.026,-0.464,3.2387253802182507,0.396694782125
25.075,0.201,1.171880703257377,0.291505678808
25.08,0.038,4.873585370279641,0.421206956893
25.094,-0.465,3.986422461067489,0.38704789724
25.117,-0.515,0.9494937995127563,0.31667500665
25.119,0.304,0.46053828478037356,0.243824201193
25.139,0.164,1.7072749128156866,0.638520923122
25.14,-0.396,1.6108291566350585,0.386657815833
25.154,-0.467,3.2699722552268367,0.301840701863
25.156,0.088,1.2857129045709363,0.895869716428
25.157,0.109,1.040093498807451,0.579054265695
25.159,-0.288,6.814338253358161,0.556458794322
25.162,0.067,3.065360450803737,0.873937547333
25.169,0.196,7.149130658986911,0.639616480628
25.169,0.128,1.0164391211816122,0.386405399484
25.18,0.23,1.7047136941721046,0.833475447116
25.18,0.141,2.5815487297976856,0.774655225593
25.187,0.119,1.3336682847306556,0.61308112453
25.191,0.111,1.1479931748618146,0.379422247089
25.201,0.206,1.9911881367174118,0.345215471255
25.201,-0.468,2.2590015102041776,0.38924958954
25.208,-0.256,1.5314010971709848,0.236113318787
25.228,0.291,2.0163040833502293,0.710212329184
25.229,0.104,1.1510291817409724,0.230026898464
25.235,0.186,1.8264511987489631,0.4033590569
25.241,0.148,2.4254411465329664,0.629738020555
25.242,-0.197,1.187121713710361,0.432178351859
25.243,-0.22,2.847664411665706,0.503112409313
25.245,-0.236,2.173108789518737,0.397626341839
25.257,0.086,1.4830107425740189,0.553342561707
25.26,-0.442,4.958989970080412,0.475689855983
25.283,-0.014,1.1167361201492356,0.425755660118
25.306,-0.458,0.7819324321153531,0.245559129819
25.322,0.27,1.559088105608712,0.329842204197
25.324,-0.426,1.3838004567863895,0.340810578135
25.329,-0.039,1.775979822263928,0.39961468713
25.335,-0.199,6.374499125120067,0.58250246732
25.339,0.243,2.4773363556657437,0.458489120608
25.349,0.267,3.0190343852727657,0.466631016609
25.353,-0.514,1.1693728805925296,0.261654503117
25.369,-0.367,9.55411327860964,0.562210134592
25.38,0.049,4.712632190155871,0.738880010117
25.388,-0.185,1.014143022748996,1.34086998748
25.389,0.237,1.2505035325981948,0.400452957047
25.392,-0.153,8.609322402341004,0.698241939286
25.4,-0.188,2.0705216133195705,0.700823773843
25.407,-0.442,1.567833157096018,0.881906355457
25.41,-0.257,1.3489413769226237,0.211976115598
25.411,0.104,2.3855685912537097,0.73745053273
25.431,0.028,2.2002421124209537,0.59779467119
25.457,-0.213,4.7319981549981165,0.659174742773
25.463,0.157,1.0513795535301576,0.248539898326
25.465,-0.036,1.6551739774034417,0.525522282643
25.474,-0.042,2.1541991800136064,0.330737816327
25.475,-0.235,1.0845502872956052,0.378586730458
25.478,-0.14,1.9635374457616674,0.366747108866
25.502,-0.292,1.3244110194062721,0.368815729772
25.502,0.105,2.7606002315498817,0.296953926037
25.505,0.191,2.0737628688893746,0.361366473083
25.516,0.139,1.9141846780475147,1.04741835548
25.525,-0.036,1.3672663022032552,0.35211310092
25.537,-0.229,6.1110247323680005,0.641227813411
25.552,-0.09,1.0320748129183799,0.558858895542
25.561,0.233,0.4315511366855748,0.626977338874
25.571,-0.098,1.6790142106851618,0.308122595229
25.597,0.056,0.7005297687588117,0.67722994256
25.613,0.233,6.665181352340839,0.771644757605
25.614,0.296,2.053105659851174,0.777852236131
25.615,-0.303,12.205206333691805,0.138945494329
25.615,0.02,1.6283303103168234,0.447389349019
25.62,-0.222,2.9989327922494007,0.460772475488
25.62,-0.194,3.8689598653180157,0.794735936934
25.627,-0.072,2.0437382405551032,0.391852232473
25.635,-0.201,1.958544544828832,1.11126836421
25.637,0.148,1.089623945972363,0.57388405942
25.64,0.198,3.862788092485787,0.44690694306
25.646,0.286,1.4960999194098703,0.406262366028
25.665,-0.141,15.127769909809212,0.792646129286
25.671,-0.044,2.093552184762664,0.756705135891
25.675,0.062,0.4857390407513677,0.453529664235
25.683,0.354,1.808682328169487,0.298256177993
25.684,0.16,0.5408353230914942,0.567222312744
25.701,0.187,4.916587669882774,0.663504588655
25.703,-0.049,3.884250574711353,0.751683044219
25.713,0.041,3.134619049642138,0.895439023304
25.729,-0.109,1.3954515588562517,0.453826013503
25.73,-0.189,2.8447534742811174,0.4662298399
25.733,0.228,8.645548866571863,0.9934470503
25.735,-0.231,1.9576434201066153,0.296574679795
25.736,0.201,6.834859040964456,0.573582135736
25.754,-0.185,1.5666368328203306,1.11946272983
25.761,-0.163,1.3978239895139632,0.498960789152
25.766,-0.054,1.1838054375208806,0.380386954427
25.767,0.271,2.7411416862367064,0.885208735893
25.767,0.186,1.5769775566084796,0.416005751712
25.783,0.291,2.032904261076757,1.02897794204
25.794,-0.114,1.5011933037068794,0.363581403877
25.796,0.261,1.8064344943758244,0.334484239183
25.796,0.071,5.005056550891325,0.842948938989
25.801,0.253,5.443482466261513,0.856241763399
25.803,-0.159,2.5846928020075604,0.563750666746
25.803,-0.044,2.5542674726693586,0.728742041924
25.811,-0.069,1.3967909134959902,0.321842371208
25.823,-0.166,1.7040791860611009,0.3881669936
25.839,-0.183,9.750727102034645,0.62611023498
25.847,0.271,1.451361099673213,0.669507237211
25.855,-0.379,6.302095931384916,0.536394609017
25.855,0.382,2.5708822908366162,0.472610118571
25.872,-0.111,1.3177631716407001,0.364364339595
25.878,-0.077,1.2700346322459657,0.363556690021
25.89,-0.141,1.97088826500275,0.609455268532
25.899,0.337,3.7060833589941553,0.689819189285
25.924,-0.142,4.747566290485898,0.499616577281
25.926,-0.059,2.2297940418922684,0.436087807638
25.931,-0.077,1.25471464120444,0.290238522158
25.971,-0.012,2.1617133058961078,0.362754621379
25.982,-0.118,2.4619572035061976,0.498602561215
25.983,-0.063,5.054154383862076,0.498292263648
26.055,0.041,5.637309531950705,0.471277506414
26.071,0.095,2.9153843779381052,0.358382869494
26.115,-0.254,1.1748144187146055,0.648641803771
26.119,-0.244,7.021200819205837,0.489019402054
26.134,0.119,1.8615096380750187,0.277726491319
26.144,-0.282,1.2466718496244544,0.417463907283
26.175,0.141,6.9587727751783754,0.521792026232
26.193,0.127,2.8522657914687812,0.785505015025
26.195,-0.179,3.2903190604411,0.490222863223
26.195,-0.147,2.0808620028170766,0.314920698491
26.209,0.019,1.6960206772979254,0.785689619915
26.212,0.081,1.93621770189781,0.282124699425
26.218,0.011,1.6493391624461802,0.3739796706
26.227,-0.21,1.3859916739683054,0.35480414176
26.243,0.101,3.5350900803990104,0.526065917682
26.257,0.359,1.7363520345909473,0.38169417409
26.26,-0.319,2.456350718926884,0.570922239364
26.264,0.129,3.6441982533793937,0.720119764149
26.264,-0.003,4.330632073980873,0.547399129649
26.281,-0.052,3.7240848208995665,0.46656729397
26.282,0.309,6.689287057557445,0.498119412907
26.293,-0.083,9.600182241003534,0.665296893013
26.305,-0.021,3.830012048215857,0.676035781782
26.316,-0.358,1.1280219932855926,0.267345476393
26.317,0.137,8.92549909906057,0.902296993369
26.321,0.303,6.126781481246075,0.459898000415
26.328,0.044,4.534115352260588,0.727577106554
26.328,-0.374,1.3842013208832504,0.263557229441
26.337,-0.037,2.2236363709676277,0.552649311087
26.355,0.006,1.8066546775572985,0.40216621824
26.377,0.243,3.2517517271662313,0.52543209188
26.379,0.349,2.116365056802159,0.533906325219
26.402,0.22,2.6514352571841298,0.405920752316
26.406,0.336,2.0654507427863185,0.439618816795
26.414,0.206,2.3358179085993562,0.933751200272
26.436,0.245,3.6586549213054336,0.56996406329
26.452,0.18,4.178747809408348,0.601182294601
26.465,-0.306,2.514030348374082,0.656116183943
26.492,0.278,3.5202565455022725,0.468988812597
26.497,0.327,2.70708156021259,0.47289408884
26.498,0.234,2.3900004158252086,0.799859009918
26.499,-0.33,1.6700531312856788,0.390564946858
26.504,0.249,6.177614647314154,0.532770631816
26.514,0.283,7.822385415189531,0.844073497748
26.52,-0.287,4.801458250099659,0.685580701926
26.536,0.31,3.050827406595585,0.211618636459
26.551,0.036,2.5749295333758977,0.703859033368
26.552,-0.308,1.733486912237969,0.975212631083
26.557,0.114,3.04392413447812,0.536007484195
26.558,0.266,2.0870400366571635,0.310689564651
26.558,0.237,3.3287953047300114,0.741193265184
26.563,0.15,7.957337961205435,0.428049727302
26.565,-0.302,8.579833095258783,0.691856530119
26.57,-0.048,6.981177646222505,0.444314792766
26.58,0.089,21.925628775346574,0.640550690259
26.597,-0.023,7.497965953449418,0.993619271223
26.6,-0.223,1.5712947909279016,0.900225995157
26.611,-0.054,1.4832816789443732,0.522766835654
26.628,-0.066,1.1981526605442925,0.488093293449
26.628,-0.261,1.5562556752615968,0.603108030261
26.635,0.259,1.700407201937191,0.368267793413
26.638,-0.11,1.2788734971908273,0.37898635722
26.65,0.003,5.181255481086333,0.645910121033
26.652,-0.04,2.025456950913101,0.641059245586
26.656,0.011,4.089357390537027,0.668554084348
26.658,-0.077,1.4367731587186756,0.570829833748
26.663,0.274,2.4706700813446667,0.468307674011
26.667,-0.098,2.0296853011358205,0.400241932179
26.673,0.035,5.425371118745474,0.399688665791
26.681,0.066,1.670741800731988,0.410997528542
26.69,0.037,3.6593449149451867,0.459457060833
26.692,0.058,2.0470487189079294,0.524509288551
26.694,0.269,1.484700216215612,0.325488731082
26.698,-0.133,2.34581495558866,0.568569164901
26.708,0.21,2.033501564407677,0.454418852475
26.712,-0.101,1.3539165896287055,0.529303027592
26.738,-0.046,4.119286469970612,0.438206327076
26.768,-0.03,3.3255248658491974,0.379929730667
26.773,-0.104,1.2912601870386833,0.835255789446
26.783,0.213,2.592561832783769,0.393370450803
26.789,0.214,2.0750189375189363,0.54625898678
26.809,0.212,1.6920699980857514,0.469244020905
26.822,0.238,5.054835177632825,0.520390975887
26.846,0.179,11.520833590747184,0.498429107061
26.851,0.374,2.6878036758572406,0.469623845529
26.854,-0.078,1.1083970706924837,0.373333823558
26.868,-0.286,3.4733524730180103,0.557572497334
26.896,-0.124,0.9042908642723574,0.818792100312
26.906,-0.309,1.1370429924727457,0.36563801849
26.908,0.215,4.13997599833168,0.462224389893
26.91,0.121,3.819068674039317,0.390016593136
26.913,0.087,5.628099542586179,0.429316611261
26.921,-0.118,2.521045260539921,0.575739004908
26.923,0.109,3.0270420091657395,0.411750246411
26.928,0.019,2.039463771446451,0.297892217627
26.937,-0.32,1.378882230272819,0.205232694622
26.938,0.145,3.164507876316457,0.359095945939
26.942,0.18,7.560072900648328,0.476742056009
26.951,-0.307,3.5857803272391715,0.597619571215
26.956,-0.081,2.410940073287484,0.598940930941
27.001,-0.299,2.274084396037318,0.486618710254
27.028,0.283,5.319429312914671,0.560313845494
27.037,0.198,17.274716854112416,0.515139052155
27.042,0.017,2.140165323288383,0.279841270225
27.05,-0.024,1.2726173984771012,0.439420387876
27.066,0.174,2.135054324185891,0.342214011942
27.071,0.012,1.9601461006293557,0.436652932255
27.102,0.164,2.5422009578375597,0.434454574431
27.105,0.134,3.1922558063136712,0.461487549659
27.106,0.021,4.253134086254815,0.418627632348
27.12,0.126,3.5705077497454867,0.543459116173
27.12,0.169,4.7892444763634545,0.464068642433
27.148,0.143,2.5362678887137227,0.461793248056
27.162,-0.004,5.147832924190455,0.547659785696
27.178,-0.106,4.253395769464899,0.435152615779
27.185,-0.086,3.1680838920110945,1.41181622766
27.208,-0.099,5.187562262278818,0.626126256716
27.228,0.135,2.4065267777709605,0.364202345144
27.23,0.366,0.41253961943618017,0.387155143657
27.242,-0.173,2.017017625828476,0.305507340316
27.249,0.107,2.7775473091064535,0.790275047415
27.275,0.147,18.22803184780281,0.986692754006
27.281,-0.009,1.793695499836467,0.676104246859
27.292,-0.026,2.6191187816143136,0.613587063026
27.296,-0.156,1.8248431811599097,0.51014017811
27.321,0.008,2.9668492244908258,1.03945536077
27.321,-0.103,1.2050099226108015,0.242102003975
27.324,0.167,1.1531543073327954,0.415213257234
27.325,0.174,10.575354392686721,0.802817126292
27.34,0.011,2.1026158356285074,1.10250590955
27.344,0.022,4.0203346616195095,0.657487268743
27.345,0.004,3.751990817439541,0.386668789153
27.347,0.188,2.6873443940273187,0.25317774744
27.367,-0.167,5.067282070844655,0.870391154984
27.366,0.155,4.816440244764146,0.490576813024
27.421,0.088,1.9136391592318749,0.732723792472
27.426,0.069,3.6376638929075447,0.661798550805
27.44,0.083,1.3848020574668987,0.518780263762
27.464,-0.155,2.647302255331872,0.404437698443
27.465,0.117,14.180878247066204,0.694767645791
27.488,-0.074,2.59629382401793,0.396538893037
27.489,-0.039,2.486385273067344,0.425549733281
27.5,0.191,4.084657754892762,0.592766339751
27.508,0.083,3.641840740596048,0.651876221372
27.56,0.08,7.94406605498235,1.04125163701
27.574,0.044,1.0600453316661846,0.54558444085
27.584,0.027,7.942168185603743,0.833480077141
27.634,0.072,1.6611399519378476,0.240846009534
27.656,0.131,5.194432538068053,0.380840476182
27.667,0.102,10.817269460407067,0.613975799732
27.696,-0.171,1.7999512639822104,0.359028237751
27.714,-0.121,1.6649782308647763,0.58074966683
27.716,-0.004,2.928313612906934,0.391677781435
27.724,0.034,2.294226318662466,0.353800330423
27.741,0.175,3.119579151179541,0.404340514913
27.742,-0.237,2.0459414629518284,0.349159838165
27.744,0.115,3.165096824094674,0.608923037848
27.746,-0.267,2.709399131934373,0.248981864721
27.768,0.149,2.6401080456147183,0.396533903158
27.772,0.172,1.3952684459713829,0.406658758415
27.773,0.063,10.38074061080544,0.665710833747
27.787,-0.258,5.092157947436979,0.754959478396
27.797,0.154,1.1666589473306836,0.321316860911
27.8,-0.281,3.228861749251336,0.466081405323
27.809,-0.181,2.0566767070527425,0.68079096318
27.818,0.122,0.9105717606094844,0.424893370277
27.833,-0.218,5.506469579979424,0.253152661558
27.848,-0.177,1.5592938904468163,0.291815320006
27.861,0.071,1.9824080750175481,0.239377990186
27.879,0.201,2.826147855007394,0.584589607391
27.9,0.038,1.0084495363326458,0.330375090471
27.901,0.188,0.9126700986286047,0.37008698351
27.911,0.07,0.8009546577233307,0.206460151389
27.913,-0.033,20.041348900992865,0.522971631852
27.92,0.197,3.2556027031341284,0.631802608912
27.925,-0.127,1.6904130802691786,0.414553973844
27.927,0.205,11.023284867693375,0.588571918518
27.945,-0.203,1.6576190908946988,0.316832258434
27.945,-0.047,0.9769529992743317,0.373055108106
27.957,0.116,1.5251891995691464,0.565364156062
27.968,-0.202,1.8281419465803934,0.415210611577
27.977,0.081,3.763082486605773,0.727574743669
27.991,0.155,1.9871298529104462,0.383477792574
27.996,0.278,3.4059760316455767,0.422623868474
28.004,0.154,1.6345039589864356,0.270951599013
28.008,-0.055,4.8708952099741465,0.485564194524
28.01,0.086,2.447099164758421,0.535924933119
28.03,0.095,0.9106427041904307,0.311737084559
28.033,0.002,2.2178972188450623,0.573025270011
28.034,-0.063,3.3419011316462006,0.547104096622
28.047,-0.116,4.757350242018478,0.520710285608
28.053,-0.001,3.4401968402667142,0.793751966919
28.076,0.116,1.3985020874388725,0.483102686905
28.082,-0.107,1.7503858157265546,0.306627873282
28.088,-0.07,13.807054278712231,0.633807084887
28.09,0.071,2.770031121204952,0.461048709774
28.103,0.208,0.9812938552940723,0.394932875867
28.105,0.084,1.3089760831940473,0.676600161992
28.129,0.188,1.3348507990660794,0.331999592689
28.134,0.322,1.6207494579599036,0.642235253968
28.143,0.197,2.476145484465562,0.599715629413
28.149,-0.004,7.434312815343219,0.71080625707
28.153,0.17,1.9984167177242098,0.543403162683
28.157,-0.124,1.7130803887152692,0.403335981479
28.158,-0.021,3.5188922858180383,0.698300961253
28.158,0.108,2.0667603177783587,0.359489545306
28.172,0.075,1.0663501417945336,0.83094923281
28.173,-0.217,3.6326349988548707,0.359842703318
28.183,-0.048,2.2529457841392877,0.312820908745
28.188,0.01,1.5662650938438993,0.383972097904
28.195,-0.193,2.156078133951689,0.62924422998
28.202,-0.052,15.66506647131254,0.762279775029
28.215,0.014,5.522094167400928,0.380324706314
28.217,0.21,1.7535436362613819,0.484307375898
28.226,0.219,2.325059070393164,0.511367832938
28.233,0.0,2.493346697814737,0.391338973155
28.237,0.235,1.9288934288276967,0.340430408531
28.243,0.06,11.019834405260106,0.581688812665
28.244,0.055,1.980536251356446,1.36058474778
28.254,0.015,2.905351288372079,0.387735766262
28.278,-0.161,7.299407874070411,0.80275080564
28.291,-0.002,7.394427094447496,0.688478026717
28.293,0.086,1.2031423016826484,0.545980531069
28.296,0.038,4.3770256407682,0.468237672401
28.297,-0.183,3.727281257957632,0.390356603203
28.317,-0.037,2.19637829496075,0.718203994509
28.32,-0.305,2.550990467681232,0.432248218678
28.322,-0.012,4.82394951605676,0.636736312795
28.323,0.157,3.2655544772140463,0.832283059493
28.325,0.014,3.3097330044490723,0.563921169869
28.33,-0.042,5.891916614923936,0.659245937389
28.339,0.024,1.7992179275256615,0.293923842224
28.352,0.197,2.7406575955888233,0.531788699059
28.36,0.177,3.3823072615134335,0.341600860124
28.362,-0.112,3.305924530517439,0.291943810029
28.366,0.075,12.246446197546861,0.736801147699
28.369,-0.211,1.2755114705840345,0.664513491306
28.384,-0.317,1.5110477246531122,0.381814388812
28.389,0.197,4.051243180723645,0.495918315802
28.39,-0.117,2.059057670455066,0.454519440056
28.399,-0.303,0.5443635247262965,0.396374996986
28.402,0.161,3.6272678132524514,0.379091340051
28.405,0.215,3.9562135833184557,0.616132467665
28.41,0.15,0.9233750753878839,0.208631740168
28.416,-0.042,2.4019730393300094,0.285731314516
28.417,0.235,3.7951260654905816,0.468793261951
28.417,0.206,3.629290842238266,0.4102185633
28.42,0.026,1.1964626648220542,0.332678774844
28.431,-0.011,11.942034445420271,0.360364620388
28.434,-0.308,1.2787441439905545,0.228649723469
28.436,0.031,1.4142984720471126,0.76622442353
28.439,-0.25,4.443556108039062,0.330339375084
28.446,-0.136,3.5986295628807703,0.388777082708
28.446,-0.269,2.2178241744640954,0.308445615845
28.448,-0.323,2.799598162615844,0.378611398799
28.458,0.014,5.4081413833256455,0.543673958355
28.467,0.187,13.093227534009289,0.544817012831
28.472,0.041,0.9883135112193581,0.34208521734
28.472,-0.281,2.3513064217586797,0.408530717378
28.496,0.224,2.4694559804816536,0.40301553145
28.504,0.013,4.037171118202022,0.440200549177
28.509,0.246,0.41351659930048756,0.576488857669
28.517,0.116,3.889326653526832,0.498558793386
28.517,-0.145,6.696226451709316,0.347952619779
28.52,-0.047,1.0201778655375615,0.251259810138
28.534,-0.027,1.131757426645315,0.458360372414
28.541,0.094,2.5503641099898355,0.607291283103
28.551,0.066,2.851104322373407,0.50466875472
28.551,0.196,4.124631117555886,0.442995336455
28.553,-0.011,1.177330882894632,0.153915585971
28.559,-0.332,3.112124015012448,0.371241499325
28.565,-0.24,12.042582140884898,0.689708624571
28.576,-0.297,3.2583969134622572,0.608580213161
28.584,-0.059,2.2309649527752624,0.333837636587
28.587,0.159,1.3418453520053841,0.657998800898
28.588,-0.027,4.398919135795947,0.694669734635
28.594,-0.042,1.6937152079376119,0.271246565813
28.6,-0.334,2.192647505223286,0.224275098042
28.605,-0.028,3.804245827785108,0.914857026915
28.606,-0.197,1.4600687777401524,0.478671317845
28.606,-0.31,2.0053563947766766,0.43175739026
28.612,-0.259,2.5789066424235485,0.337718489473
28.616,0.05,1.0909305379364058,0.42512973928
28.619,-0.067,0.9103240127663443,0.346867817531
28.62,0.011,1.1800263041810612,0.414284960742
28.625,-0.144,1.1894741086097418,0.370137814428
28.626,0.023,13.66921059120118,0.905181568032
28.629,-0.038,1.1612289095832486,0.348683423485
28.632,0.13,2.136209642913811,0.532333843296
28.639,-0.034,0.914587610991701,0.331274241585
28.642,0.275,1.2467990659819903,0.53469318509
28.643,-0.079,4.974816413997199,0.293279446576
28.645,-0.264,1.8952956642530763,0.325182988395
28.651,0.139,6.312029943035209,0.553293351685
28.655,0.104,6.2679760188172775,1.31197437467
28.654,0.161,3.361252167348739,0.355238229237
28.667,0.037,8.786139638359277,0.750279502344
28.682,0.154,2.096834288770137,0.258723866797
28.692,0.103,2.8146058529383815,0.496321899936
28.695,0.135,1.1894694019760854,0.30883311776
28.698,0.178,2.1299337366958335,0.599162498494
28.698,0.006,1.6948733702019676,0.803424454392
28.703,0.116,3.0477271962092964,0.453710880777
28.706,-0.289,8.790912770244548,0.573951013032
28.717,0.044,5.205961800236915,0.759659021676
28.721,-0.242,5.2617864923411934,0.449465818229
28.723,-0.186,3.5955979642303726,0.358216592102
28.724,0.115,3.025132441990076,0.74564838093
28.728,0.148,9.133217045883825,0.48329155169
28.733,0.099,1.144860105156098,0.703462728714
28.736,-0.243,1.0793265924118913,0.283697268826
28.739,0.004,2.1857059230154734,0.441317838278
28.744,0.175,4.47058456939581,0.779297039131
28.744,0.123,1.8877357039750073,0.226681914584
28.744,0.268,1.7309228692194571,0.625537308787
28.747,0.107,1.630095546749243,0.676474017889
28.749,-0.27,2.294053447579735,0.428472633658
28.751,-0.145,2.0058357506477607,0.445080862499
28.751,0.108,2.5021721996970636,0.652852945193
28.757,0.058,3.656820679254973,0.540684462091
28.757,0.136,1.7845768726627573,0.487977054504
28.758,0.281,1.7039030596463367,0.550582920549
28.762,0.104,2.8585866032421365,0.390430107206
28.766,-0.187,1.0258468257806042,0.748444252226
28.766,0.17,1.4610131387351248,0.694699318596
28.774,0.174,4.159410238077105,0.928386505438
28.779,0.196,2.6244011679892156,0.644474579859
28.78,0.234,4.45880228181619,1.03043289477
28.786,0.126,1.2858549726163682,0.307970650266
28.793,0.139,3.1215805749684726,0.318981904573
